image,MEL,NV,BCC,AKIEC,BKL,DF,VASC,contrast,correlation,energy,dissimilarity,ASM,homogeneity,class_name,class
ISIC_0030211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,193.6952179558523,0.9804283415292911,0.32511084355597,4.179083657948432,0.10569706059767439,0.4847957852287617,MEL,0
ISIC_0030212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.832602485624193,0.9712937308832991,0.9266178944133594,0.37995919124466704,0.8586207222470477,0.9492265361062597,NV,1
ISIC_0030213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.44195140048229,0.9861404098833849,0.5474334849106686,1.4443108885179001,0.29968342040143925,0.7142104906213942,NV,1
ISIC_0030214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.549723613429784,0.9766472482468105,0.8872446873065722,0.5897681320719715,0.7872031351537372,0.914476959944843,NV,1
ISIC_0030215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.5755889445372,0.9774580059489293,0.8612766024873302,0.64440734557596,0.7417973859921185,0.9044109882343292,NV,1
ISIC_0030216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.35597106288259,0.9875130021890577,0.5852822798245033,1.3386013726581338,0.34255534707656826,0.7481117564968894,NV,1
ISIC_0030217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.35168985345949,0.9818621822084413,0.32206913500954376,2.3067037655351514,0.10372852772579572,0.5452076150039492,NV,1
ISIC_0030218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.056828046744574,0.9843336765395918,0.8377462668283497,0.7986347616397701,0.7018188075848366,0.8852308399051707,NV,1
ISIC_0030219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.18501947690595,0.9834798578131231,0.775367350150548,1.2903209052123912,0.6011945276794826,0.8280929136048967,NV,1
ISIC_0030220,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.9061250231868,0.9924694031568914,0.5741091308736489,1.365780003709887,0.3296012941524965,0.7335788143961969,NV,1
ISIC_0030221,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.393337043220185,0.9896331429378192,0.7813901554429589,0.9532851048043034,0.6105705750231715,0.8466120375895122,NV,1
ISIC_0030222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.086863290669637,0.9738171675624895,0.8605441149455932,0.6840066777963273,0.7405361737674945,0.9029769546549051,NV,1
ISIC_0030223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.28706362455945,0.9850735039583254,0.4850678507731492,2.2908625486922647,0.2352908198536821,0.6278635878118133,MEL,0
ISIC_0030224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.95811166759414,0.9884050254183212,0.5710091512679397,1.3757039510294935,0.3260514508317328,0.7216423512880368,NV,1
ISIC_0030225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.88675941383791,0.9828230286709431,0.32099682078252195,2.487241699128177,0.10303895895248652,0.5280623656995119,NV,1
ISIC_0030226,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.69400853273975,0.992630586801742,0.70051871032257,1.2486217770358006,0.49072646351199667,0.7842700412664807,BKL,4
ISIC_0030227,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.34588759042846,0.9899590873335243,0.7510380461979628,0.959606751994064,0.5640581468368532,0.8419309836761244,BKL,4
ISIC_0030228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.86942682248191,0.9856219244017573,0.5813373425589283,1.3281691708402894,0.3379531058534768,0.7266789752625342,NV,1
ISIC_0030229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.546607308477093,0.9341059847558797,0.9791364074650916,0.1947838990910777,0.9587081044236458,0.9837146400807012,NV,1
ISIC_0030230,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.570506399554816,0.9878261001048221,0.8653752082273619,0.7159117046930068,0.7488742510145501,0.9035709623346349,BCC,2
ISIC_0030231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.43295121498794,0.9904887068747099,0.7909343894398418,0.9047968836950472,0.6255772083985753,0.8572705091463098,BKL,4
ISIC_0030232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.018682990168806,0.9755132730938663,0.8690268731890741,0.7904136523836025,0.7552077063247792,0.9010973816034752,NV,1
ISIC_0030233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,94.5283324058616,0.988672390027593,0.675938399434811,1.5188202559821922,0.45689271983049423,0.7704991118886323,BCC,2
ISIC_0030234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.272357633092206,0.9765504807569452,0.40889196684536805,1.9922537562604343,0.16719264055067357,0.6187882916750556,NV,1
ISIC_0030235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.07266926358746,0.9828254545102889,0.8597209627000765,0.7149990725282879,0.7391201337059462,0.8924036566450162,NV,1
ISIC_0030236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.7470970135411,0.9785701692126209,0.3886778730154654,1.8570135410869966,0.15107048897182626,0.6222330164999191,NV,1
ISIC_0030237,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.89801521053608,0.985724923980738,0.6552600137172517,1.4751103691337417,0.4293656855767329,0.7505246248499381,NV,1
ISIC_0030238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111.52670747542201,0.9866679666128758,0.5600599123598542,2.235013912075682,0.31366710543252757,0.6658121558317496,MEL,0
ISIC_0030239,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.61574475978483,0.9838464918766333,0.5468274224174351,1.6386496011871639,0.29902022990769594,0.7093349800912365,NV,1
ISIC_0030240,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.91187163791504,0.9902250725307654,0.230654106162963,2.605071415321833,0.05320131668983541,0.4745278258729167,BKL,4
ISIC_0030241,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.1935670562048,0.984370297500151,0.15445185683312052,3.5752105360786497,0.02385537607919876,0.37097677359781833,BKL,4
ISIC_0030242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.3521647189761,0.9887727801574173,0.3491990704276884,2.1082248191430164,0.12193999078756167,0.5855354024393656,AKIEC,3
ISIC_0030243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.53630124281209,0.9847248096372897,0.14271037566496095,3.3766202930810607,0.02036625132243428,0.388506329801153,NV,1
ISIC_0030244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.17274717121128,0.9843903372638464,0.9245849792548168,0.5968985345946948,0.85485738386363,0.9410121706536918,DF,5
ISIC_0030245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.40540159525135,0.9887825468078727,0.7110942055850094,1.0313856427378967,0.5056549692165756,0.8250926421369773,AKIEC,3
ISIC_0030246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.28491930996105,0.9828191270627532,0.6420038849127887,1.9115043591170469,0.41216898824311327,0.7284260631671003,MEL,0
ISIC_0030247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.336969022444812,0.9855403403193427,0.9079316911120879,0.4437618252643294,0.8243399557256558,0.9380150779512486,NV,1
ISIC_0030248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.01095158597663,0.9884502795089561,0.6656313823087411,1.2042366907809312,0.4430651371142455,0.7750122407295968,NV,1
ISIC_0030249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.47648302726768,0.9932326756632868,0.44205264300662933,1.4170951585976628,0.1954105391891465,0.6958110213617623,BCC,2
ISIC_0030250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.82152476349473,0.991096769429639,0.3280768710278572,1.7638953811908742,0.10763443330342924,0.5665881442476904,NV,1
ISIC_0030251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.95364867371545,0.9763883156187546,0.9398607725273406,0.42296419959191245,0.8833382717356894,0.9536202084516969,NV,1
ISIC_0030252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.67410869968466,0.9839996876267078,0.7674095628315971,0.8778927842700797,0.5889174371253829,0.8455116804866687,NV,1
ISIC_0030253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.05002411426451,0.9781394870794321,0.9360927980803772,0.4062697087738824,0.8762697266179498,0.9515089255525095,NV,1
ISIC_0030254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.3583082915971,0.9840264324692515,0.8356424072207852,0.7664329437952141,0.6982982327457486,0.8824680242901735,NV,1
ISIC_0030255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.196349471341122,0.9621261843446692,0.9543477822547981,0.34281580411797447,0.9107796894946516,0.965203427274004,MEL,0
ISIC_0030256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.94856612873308,0.983924677470734,0.8530266054372186,0.5499981450565758,0.7276543895837443,0.9074191914471904,NV,1
ISIC_0030257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.6766388425153,0.9824035490238011,0.9311346010246847,0.3201187163791504,0.8670116452253989,0.9547431449971239,NV,1
ISIC_0030258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.15079948061585,0.9901210430075364,0.614984545207823,1.7900649230198482,0.3782059908444729,0.7171176464364588,BKL,4
ISIC_0030259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.468395473938045,0.9843152582244127,0.7444734829381322,1.049178260063068,0.5542407667980335,0.8261796675034957,NV,1
ISIC_0030260,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.4711556297533,0.984752038932205,0.8776371489124555,0.67013170098312,0.7702469651511836,0.9100872859658378,NV,1
ISIC_0030261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.951103691337416,0.9870666061083613,0.8698352500680542,0.7463550361713969,0.7566133622609544,0.9060097193143024,BCC,2
ISIC_0030262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.59145242070116,0.9855146635093606,0.8075226444205514,0.7107104433314783,0.6520928212519603,0.874795763088457,NV,1
ISIC_0030263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.519680949731033,0.9666803858557889,0.982619616203274,0.186488592097941,0.9655413101474695,0.9858369259365132,NV,1
ISIC_0030264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,114.83533296234464,0.9887099447866013,0.4012735795560422,2.4366091634205156,0.16102048564971932,0.5774195158162487,NV,1
ISIC_0030265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.218660730847716,0.9888394437301223,0.8118657191117817,0.6991652754590987,0.6591259458688904,0.8788096201138881,NV,1
ISIC_0030266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.8979855314413,0.9883429545965337,0.3660332255767792,2.2675199406418103,0.1339803222261413,0.5631237451900566,NV,1
ISIC_0030267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.80496382860323,0.9901510647055058,0.7736973410445436,0.9154813578185865,0.5986075755393967,0.8551452467302391,NV,1
ISIC_0030268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,143.83899091077723,0.985525957482555,0.5254987390995062,2.1725839361899464,0.27614892479517084,0.6568954543796589,NV,1
ISIC_0030269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.372717492116486,0.9825661599841142,0.7871085811566562,1.1425857911333703,0.6195399185304444,0.8413467579933906,NV,1
ISIC_0030270,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.02603598590243,0.9884728207304501,0.55764041426368,1.4186607308477093,0.3109628316201687,0.72143870469142,NV,1
ISIC_0030271,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.50254127249119,0.9890636572546052,0.7427706677957006,1.9375255054720832,0.551708264937671,0.79016764548662,BCC,2
ISIC_0030272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.90176219625302,0.9859153264668462,0.8810976247350395,0.9927879799666111,0.7763330243137285,0.904228597566493,BKL,4
ISIC_0030273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.54022630309775,0.985192199472389,0.7233316147844738,1.542689667965127,0.5232086249467144,0.7875090901014087,NV,1
ISIC_0030274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.80058616212206,0.9857741774019232,0.6766681474605074,1.2525245780003709,0.457879781787635,0.7972398459916891,NV,1
ISIC_0030275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.24236690780933,0.9429806421654789,0.9456846241468208,0.9839584492672974,0.8943194083477137,0.9532752514319557,VASC,6
ISIC_0030276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.68073826748284,0.9846141041742744,0.25184378540716806,3.861921721387497,0.06342529224821171,0.4369536707125046,BKL,4
ISIC_0030277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.1803153403821,0.9882589412171469,0.5061398348685656,2.5894565015767013,0.2561775324407789,0.6231846380942698,MEL,0
ISIC_0030278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.73599703209052,0.9921086565420703,0.6963328707282961,1.005319977740679,0.48487946685670985,0.8145397130130013,NV,1
ISIC_0030279,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.913767390094606,0.9853663183611482,0.8956910185568749,0.6035466518271193,0.8022624007234521,0.92153628670667,NV,1
ISIC_0030280,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.80533481728808,0.990493971677814,0.19217398736388558,2.101309590057503,0.03693084141933485,0.49836103880018773,AKIEC,3
ISIC_0030281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.00459283991837,0.9773203444888922,0.9526003885289251,0.3884622519013169,0.9074475002254591,0.9625466675781775,MEL,0
ISIC_0030282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.06333518827674,0.978705770845967,0.8283035799137536,1.3820293081061026,0.68608682049794,0.8573166779814186,NV,1
ISIC_0030283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.769860879243183,0.9716647301843138,0.9627583660796641,0.21575959933222036,0.9269036714563845,0.9738497109686338,VASC,6
ISIC_0030284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.63366351326285,0.9815308882371058,0.6914291049050144,1.6728324986087926,0.47807420710974946,0.7623171589214549,NV,1
ISIC_0030285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.869656835466515,0.9897873313530943,0.8698766575112953,0.4790725282878872,0.7566853992830234,0.9266364528248839,NV,1
ISIC_0030286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.74045631608236,0.9866378575668605,0.4587358871756305,2.242292710072343,0.2104386141828128,0.6213797450000325,NV,1
ISIC_0030287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.2832387312187,0.9874186780406824,0.4524290990104906,2.667212020033389,0.2046920896314443,0.5801643995289071,NV,1
ISIC_0030288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.79001298460396,0.988353353920578,0.7168898886526026,1.0376034130959007,0.513931112452341,0.8205296110792369,NV,1
ISIC_0030289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.95370432201818,0.9812854245882119,0.42178716218683654,2.7028417733259142,0.17790441018562475,0.55550788598037,NV,1
ISIC_0030290,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.258289742162866,0.9816861044266436,0.8888218213785806,0.44237432758300876,0.7900042301587374,0.9281798162912618,NV,1
ISIC_0030291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.96746429233907,0.9848901882903346,0.9392893850892337,0.323413095900575,0.8822645489413107,0.9611572132676037,NV,1
ISIC_0030292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.567486551660174,0.979617124499974,0.8240009320374474,0.8217473567056205,0.678977535998582,0.8710218903466984,NV,1
ISIC_0030293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.172327953997396,0.9892400368382203,0.3562307757576927,2.3240400667779633,0.12690036559692755,0.5315895024672689,NV,1
ISIC_0030294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.08158041179744,0.9811919377824558,0.8920834882509675,0.4705472083101464,0.7958129500100142,0.9277612292114144,NV,1
ISIC_0030295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.191489519569654,0.9743718518900674,0.9183482368596496,0.4070265256909664,0.8433634841432271,0.9444980987385191,NV,1
ISIC_0030296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.64473381561864,0.9848991677271802,0.8410177078527179,1.0398961231682435,0.7073107849218395,0.8740157211460177,NV,1
ISIC_0030297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.85167872379893,0.9902784071474571,0.3498937339010289,2.482856612873307,0.12242562502320402,0.5423500535116389,AKIEC,3
ISIC_0030298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.208347245409016,0.9870219641741083,0.8499129052266631,0.584752365052866,0.7223519464708267,0.9006999971619288,NV,1
ISIC_0030299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.71160081617511,0.9548928405576742,0.904793735427975,0.8636690780931182,0.8186517036697084,0.9206571476960074,NV,1
ISIC_0030300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.411960675199406,0.9752657541242645,0.96718729417856,0.2570061213132999,0.9354512620204444,0.9745997183295382,NV,1
ISIC_0030301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.64737525505473,0.9839186439086184,0.48527814784860185,1.6818549434242254,0.23549488077936948,0.6681087238052491,NV,1
ISIC_0030302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.104448154331294,0.9818512953013298,0.8674975869846162,0.7470673344462994,0.7525520634241318,0.8980039817381186,NV,1
ISIC_0030303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.35955481357819,0.9904688045162517,0.8310926877515066,0.8678760897792618,0.6907150556340231,0.8885001933188643,NV,1
ISIC_0030304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.86645891300315,0.9836200104980796,0.9100893685967089,0.4560267111853088,0.8282626588327563,0.9358988817910302,NV,1
ISIC_0030305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.99669078093117,0.9722596867135742,0.7900295176329659,1.2647597848265626,0.6241466387313769,0.8380465623365959,NV,1
ISIC_0030306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.97107772212945,0.9854758816387073,0.5252007701553301,2.0077388239658687,0.2758358489717519,0.6546653024744028,NV,1
ISIC_0030307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.608888888888885,0.9852075358241696,0.8974668589118032,0.4939194954553886,0.8054467628450186,0.928831944213985,NV,1
ISIC_0030308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.17544796883695,0.985259166132671,0.6993918994852828,1.621086996846596,0.4891490290656319,0.7686077613814196,NV,1
ISIC_0030309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.10194769059544,0.9926606903304606,0.5650671015191352,1.1046559079948062,0.3193008292192367,0.7641078913842568,NV,1
ISIC_0030310,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.59632721202003,0.9897519253732672,0.5378287717930863,1.795303283249861,0.2892597877684597,0.6718006333604367,BKL,4
ISIC_0030311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.80347987386384,0.9870013711054928,0.7482160866371356,1.142007048785012,0.5598273123025896,0.8212383631566404,NV,1
ISIC_0030312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.12953440920052,0.9921185868673331,0.8077020881862305,0.5869560378408458,0.6523826632603973,0.8889742674647809,NV,1
ISIC_0030313,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.69668707104433,0.984080792587452,0.8588098934089857,0.6621406047115563,0.7375544330171534,0.9049952102689767,NV,1
ISIC_0030314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98.89500278241513,0.9931220622380798,0.5148214195757189,1.4955370061213131,0.2650410940539584,0.7192087417577877,BCC,2
ISIC_0030315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.90004080875534,0.9743790384809998,0.4424381405276464,2.871237247263959,0.1957515081935614,0.5640700650647342,NV,1
ISIC_0030316,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.77005379335934,0.9902742810018619,0.5018687293691205,1.890424782044148,0.2518722215185756,0.6545529622856587,BKL,4
ISIC_0030317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.5240808755333,0.9804626316503748,0.6760654002862593,0.9424002967909479,0.45706442546422005,0.8085033548573909,NV,1
ISIC_0030318,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.7513930625116,0.9902952958703852,0.6871690349580086,1.2755852346503431,0.47220128260512095,0.7883301421562069,BKL,4
ISIC_0030319,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.79022815804118,0.988067480431124,0.11111798750495364,3.6457132257466145,0.012347207147151032,0.3341322481495242,BKL,4
ISIC_0030320,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.936497866815046,0.9813443204967968,0.3575568821385303,2.0765535151177885,0.12784692396462685,0.5672212563849337,NV,1
ISIC_0030321,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.657436468187726,0.9913630258463442,0.8528410719085887,0.5698979781116675,0.7273378939341906,0.9067978336502558,DF,5
ISIC_0030322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.978044889630866,0.9846043026456809,0.8391511384294192,1.1986347616397701,0.7041746331273903,0.8683661526686456,NV,1
ISIC_0030323,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.88608421443146,0.9929926169269997,0.752771158097232,1.1535299573363014,0.566664416463048,0.8200458874422116,BKL,4
ISIC_0030324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,107.89525505472079,0.9877615276781264,0.5747382140392296,2.429285846781673,0.33032401467700334,0.6697668465834422,MEL,0
ISIC_0030325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.225056575774435,0.9775794182247488,0.8684240599353895,0.5635392320534223,0.7541603478746649,0.9088511361772935,NV,1
ISIC_0030326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.30993136709331,0.989268867847274,0.8531401437714126,0.615344092005194,0.7278481049143064,0.8992346400583795,NV,1
ISIC_0030327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.45696902244481,0.9863215268047342,0.5355229361789203,1.621242812094231,0.2867848151736919,0.6925347433039919,NV,1
ISIC_0030328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.62210350584307,0.9896787226543406,0.6689928263753084,1.3271378222964199,0.4475514017416236,0.7681680222637256,NV,1
ISIC_0030329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.30553886106473,0.9913910417538099,0.49234177361907955,1.5525950658504912,0.24240042205038095,0.6992429646123938,BKL,4
ISIC_0030330,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.00716008161751,0.9868087149663004,0.6884764224687008,1.153923205342237,0.47399978429530093,0.7964611995015264,NV,1
ISIC_0030331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.7166685216101,0.9901667790005964,0.5584772609920237,1.4562493043962161,0.3118968510451529,0.7109195555164082,NV,1
ISIC_0030332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.784841402337218,0.9777713166841594,0.8334886670049297,0.8834650343164531,0.6947033580256546,0.8747239161335999,NV,1
ISIC_0030333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.72652198107958,0.9680447331900761,0.7389872591291534,1.3624114264514935,0.5461021691552186,0.8032257130713242,MEL,0
ISIC_0030334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.615099239473196,0.9639870301915249,0.9486683920251279,0.36887404934149504,0.8999717180275417,0.9603150603534534,NV,1
ISIC_0030335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.48207011686144,0.9936164912763261,0.7087529729241259,0.9879131886477465,0.5023307766287867,0.8134214663668088,BCC,2
ISIC_0030336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.035941383787794,0.9799033011633078,0.9109306258538389,0.45696902244481535,0.8297946051184666,0.933741593546346,NV,1
ISIC_0030337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.05559636431088,0.9918325567309574,0.6614551833120713,1.0269115191986644,0.4375229595304059,0.8023562115570702,NV,1
ISIC_0030338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.26152476349471,0.9705519431334407,0.8843022758478688,0.7531144500092746,0.7819905150697203,0.9101487535287276,NV,1
ISIC_0030339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.28178816546097,0.990348942864177,0.5265371819949928,1.2279206084214433,0.27724140402322817,0.7440801795977307,BCC,2
ISIC_0030340,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.41264329437952,0.9896299676202994,0.7507751723957956,1.286321647189761,0.5636633594859366,0.8290903675494913,NV,1
ISIC_0030341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120.52505286588757,0.9902634606791909,0.5020191247784898,2.1985754034501945,0.25202320164336084,0.6478361898790966,AKIEC,3
ISIC_0030342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.47155629753291,0.987327087174009,0.7958427033799576,0.6528881469115191,0.6333656085231191,0.8778372213742021,NV,1
ISIC_0030343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.13972175848638,0.9814497426724742,0.6544995272468098,1.4152550547208311,0.42836963116629756,0.7667674165173182,NV,1
ISIC_0030344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.30907067334446,0.9927508476562751,0.764025087076013,1.0136820626970877,0.5837343336815093,0.8369217159124639,AKIEC,3
ISIC_0030345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.67874605824521,0.9925774058251626,0.8513142715314613,0.5093155258764607,0.7247359889131426,0.9116700916872111,NV,1
ISIC_0030346,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.22260063068077,0.993471495426473,0.8064948466168925,0.6479614171767761,0.650433937619605,0.8798611454246004,BKL,4
ISIC_0030347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.132791689853462,0.9839800066299002,0.9160794945300852,0.35535522166573924,0.8392016402984963,0.9468816414987977,NV,1
ISIC_0030348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.350821739936933,0.9742389163410077,0.9692797613651883,0.30461880912632167,0.9395032557921564,0.9758777385722907,NV,1
ISIC_0030349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.157158226674085,0.9926393623787654,0.8558376764322579,0.7250009274717121,0.7324581284009662,0.8965602193029178,BCC,2
ISIC_0030350,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.027193470599144,0.9096392266893705,0.9923949690432196,0.11698015210536078,0.9848477745822928,0.9939229287423333,NV,1
ISIC_0030351,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.07476163976999,0.9829641024985156,0.8168201647850719,1.1127434613244296,0.667195181599512,0.8601207923257009,NV,1
ISIC_0030352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.15173437210166,0.9931214963015602,0.7264019903813508,0.8320534223706177,0.5276598516299881,0.8632472385779552,BCC,2
ISIC_0030353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.80322760155815,0.9893996754879265,0.4935158605145172,1.8890595436839177,0.24355790457938437,0.6484118692823664,NV,1
ISIC_0030354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.29486180671489,0.9647929511818701,0.929044210842061,0.4873381561862363,0.8631231456991479,0.945215434123825,NV,1
ISIC_0030355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.068135781858643,0.9624620104915774,0.8962178652971967,0.4563086625857909,0.8032064620778642,0.9296308826291345,NV,1
ISIC_0030356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.88032647004265,0.981324335888638,0.4982766836120953,1.7897978111667598,0.24827965343146816,0.6620640941626864,MEL,0
ISIC_0030357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.20336857725839,0.9808874717441627,0.6306565856822856,1.2900463735856056,0.39772772906443793,0.7630091227120961,NV,1
